Gene	CB_m1_0h	CB_m2_0h	CB_m3_0h	CB_m4_6h_flag	CB_m5_6h_flag	CB_m6_6h_flag	CB_m7_6h_aCD3	CB_m8_6h_aCD3	CB_m9_6h_aCD3	CB_m10_24h_flag	CB_m11_24h_flag	CB_m12_24h_flag	CB_m13_24h_aCD3	CB_m14_24h_aCD3	CB_m15_24h_aCD3
97	ID=fig|208479.6.peg.149;Name=hypothetical protein	0	2.826905098465	1.95512324680533	6.31549922955934	5.0670411227585	0	6.50202278553099	0	6.32617306635827	3.04359640569924	6.43544158421204	5.04391326585056	5.00446235850064	1.7684601273558	16.4257919355616
98	ID=fig|208479.6.peg.150;Name=hypothetical protein	0	2.826905098465	1.95512324680533	6.31549922955934	0	0	2.88978790468044	0	1.26523461327165	3.65231568683908	2.75804639323373	1.68130442195019	0	0	8.21289596778082
99	ID=fig|208479.6.peg.151;Name=hypothetical protein	0	7.06726274616249	7.82049298722131	6.31549922955934	0.844506853793084	0	3.61223488085055	6.74928285106238	10.1218769061732	4.26103496797893	5.51609278646746	2.80217403658365	3.75334676887548	3.5369202547116	0
100	ID=fig|208479.6.peg.152;Name=hypothetical protein	0	0	1.95512324680533	0	4.22253426896542	0	1.44489395234022	0	2.53046922654331	1.21743856227969	1.83869759548915	4.48347845853383	0	0	6.84407997315068
101	ID=fig|208479.6.peg.153;Name=hypothetical protein	62.4894566153124	19.788335689255	27.3717254552746	20.5253724960678	9.28957539172392	11.0929577029584	20.9509623089332	18.5605278404216	27.8351614919764	20.087736277615	19.3063247526361	22.9778270999859	15.0133870755019	12.3792208914906	20.532239919452
102	ID=fig|208479.6.peg.154;Name=hypothetical protein	142.833043692143	60.0717333423812	68.4293136381865	56.839493066034	61.6490003268951	52.9996868030236	44.7917125225468	32.0590935425463	89.8316575422874	48.6975424911878	75.3866014150553	63.8895680341071	77.5691665567598	48.6326535022845	69.8096157261369
103	ID=fig|208479.6.peg.155;Name=hypothetical protein	0	2.12017882384875	0	0	1.68901370758617	0	0	1.6873207127656	3.79570383981496	0.608719281139847	0.919348797744577	1.12086961463346	0	0	1.36881599463014
104	ID=fig|208479.6.peg.156;Name=Acetyltransferase%2C GNAT family	26.7811956922768	12.0143466684762	4.88780811701332	3.15774961477967	3.37802741517233	7.39530513530561	9.39181069021142	3.37464142553119	11.3871115194449	7.91335065481801	10.1128367751903	6.72521768780075	2.50223117925032	10.6107607641348	8.21289596778082
105	ID=fig|208479.6.peg.157;Name=hypothetical protein	8.92706523075892	2.12017882384875	5.86536974041598	0	0	0	5.05712883319077	0	8.85664229290157	3.65231568683908	3.67739519097831	2.24173922926692	2.50223117925032	2.6526901910337	2.73763198926027
106	ID=fig|208479.6.peg.158;Name=hypothetical protein	12.4978913230625	7.06726274616249	1.95512324680533	4.7366244221695	0	6.16275427942134	5.77957580936088	0	2.53046922654331	2.43487712455939	5.51609278646746	2.24173922926692	6.25557794812579	3.5369202547116	4.10644798389041
107	ID=fig|208479.6.peg.159;Name=hypothetical protein	21.4249565538214	18.3748831400225	13.6858627276373	20.5253724960678	8.44506853793084	19.7208136941483	21.6734092851033	6.74928285106238	22.7742230388898	9.73950849823755	11.9515343706795	5.60434807316729	13.7622714858767	8.84230063677899	16.4257919355616
108	ID=fig|208479.6.peg.160;Name=Inositol-1-monophosphatase (EC 3.1.3.25);Ontology_term=KEGG_ENZYME:3.1.3.25	10.7124782769107	24.7354196115687	25.4166022084693	15.7887480738983	22.8016850524133	24.6510171176854	29.6203260229745	0	44.2832114645079	17.6528591530556	17.467627157147	20.1756530634023	25.0223117925032	28.2953620376928	27.3763198926027
109	ID=fig|208479.6.peg.164;Name=hypothetical protein	241.030761230491	31.0959560831149	41.0575881829119	110.521236517288	45.6033701048265	61.6275427942134	59.240652045949	37.1210556808431	111.340645967905	30.4359640569924	71.709206224077	54.9226111170395	45.0401612265057	84.8860861130783	24.6386879033424
110	ID=fig|208479.6.peg.165;Name=N-acetyl-L%2CL-diaminopimelate deacetylase (EC 3.5.1.47);Ontology_term=KEGG_ENZYME:3.5.1.47	0	5.65381019692999	3.91024649361065	6.31549922955934	1.68901370758617	0	5.77957580936088	0	12.6523461327165	4.86975424911878	0	3.36260884390038	7.50669353775095	1.7684601273558	8.21289596778082
111	ID=fig|208479.6.peg.167;Name=hypothetical protein	1.78541304615178	0	5.86536974041598	0	0	0	0	0	2.53046922654331	0	0	0	1.25111558962516	0	2.73763198926027
112	ID=fig|208479.6.peg.168;Name=hypothetical protein	1.78541304615178	1.4134525492325	1.95512324680533	0	1.68901370758617	0	1.44489395234022	0	0	1.21743856227969	0	1.12086961463346	1.25111558962516	0	0
113	ID=fig|208479.6.peg.169;Name=Putative transposase	14.2833043692143	2.826905098465	3.91024649361065	15.7887480738983	16.8901370758617	0	14.4489395234022	25.3098106914839	10.1218769061732	4.86975424911878	6.43544158421204	9.5273917243844	7.50669353775095	9.72653070045689	13.6881599463014
114	ID=fig|208479.6.peg.170;Name=ABC transporter-coupled two-component system%2C LuxR family response regulator	21.4249565538214	10.6008941192437	13.6858627276373	28.419746533017	12.6676028068963	24.6510171176854	25.2856441659538	25.3098106914839	48.0789153043228	12.1743856227969	24.8224175391036	20.736087870719	13.7622714858767	11.4949908278127	16.4257919355616
115	ID=fig|208479.6.peg.171;Name=Osmosensitive K+ channel histidine kinase KdpD (EC 2.7.3.-);Ontology_term=KEGG_ENZYME:2.7.3.-	60.7040435691606	33.2161349069637	41.0575881829119	55.2606182586442	60.804493473102	43.1392799559494	77.3018264502017	119.799770606357	130.31916516698	22.5226134021743	47.806137482718	30.8239144024201	38.7845832783799	31.8322822924044	38.3268478496438
116	ID=fig|208479.6.peg.172;Name=ABC transporter-coupled two-component system%2C ATP-binding protein	80.3435870768303	34.6295874561962	43.0127114297172	45.7873694143052	50.670411227585	54.2322376589078	91.0283189974338	92.8026392021078	86.0359537024724	10.3482277793774	22.0643711458699	13.4504353756015	21.8945228184403	33.6007424197602	24.6386879033424
117	ID=fig|208479.6.peg.173;Name=FIG00512830: hypothetical protein	185.682956799786	127.917455705541	144.679120263594	222.621347841967	221.260795693788	290.882001988687	345.329654609312	499.446930978616	406.140310860201	98.0038042635154	136.063622066197	102.559569738961	150.759428549832	114.949908278127	205.32239919452
118	ID=fig|208479.6.peg.174;Name=Ribosomal protein S1	3.57082609230357	1.4134525492325	5.86536974041598	0	5.0670411227585	0	0	0	5.06093845308661	4.86975424911878	3.67739519097831	6.72521768780075	0	0	0
119	ID=fig|208479.6.peg.176;Name=hypothetical protein	3.57082609230357	14.134525492325	13.6858627276373	3.15774961477967	6.75605483034467	9.86040684707415	5.77957580936088	13.4985657021248	8.85664229290157	7.30463137367817	3.67739519097831	10.0878265317011	1.25111558962516	10.6107607641348	0
120	ID=fig|208479.6.peg.177;Name=Choline binding protein A	35.7082609230357	33.2161349069637	39.1024649361065	18.946497688678	25.3352056137925	12.3255085588427	8.66936371404131	10.1239242765936	15.1828153592598	18.8702977153353	23.903068741359	26.900870751203	6.25557794812579	33.6007424197602	2.73763198926027
121	ID=fig|208479.6.peg.178;Name=hypothetical protein	0	0.706726274616249	0	1.57887480738983	0	0	0	0	0	1.82615784341954	0	0	0	5.3053803820674	0
122	ID=fig|208479.6.peg.179;Name=Choline binding protein A	24.995782646125	7.06726274616249	11.730739480832	11.0521236517288	6.75605483034467	9.86040684707415	4.33468185702066	6.74928285106238	5.06093845308661	3.04359640569924	3.67739519097831	5.60434807316729	1.25111558962516	7.07384050942319	0
123	ID=fig|208479.6.peg.180;Name=RecD-like DNA helicase YrrC	32.1374348307321	31.0959560831149	31.2819719488852	9.47324884433901	6.75605483034467	17.2557119823798	7.2244697617011	10.1239242765936	22.7742230388898	19.4790169964751	23.903068741359	34.7469580536372	5.00446235850064	24.7584417829812	10.9505279570411
124	ID=fig|208479.6.peg.181;Name=hypothetical protein	1.78541304615178	1.4134525492325	0	3.15774961477967	3.37802741517233	0	1.44489395234022	0	0	0	1.83869759548915	1.12086961463346	1.25111558962516	1.7684601273558	0
125	ID=fig|208479.6.peg.184;Name=Transcriptional regulator%2C AcrR family	1074.81865378337	128.624181980157	198.445009550741	56.839493066034	98.8073018937908	29.5812205412224	23.1183032374435	40.4956971063743	68.3226691166693	334.186885345776	552.528627444491	590.698286911833	20.0178494340025	352.807795407482	30.113951881863
126	ID=fig|208479.6.peg.185;Name=Efflux ABC transporter%2C ATP-binding protein	417.786652799517	79.1533427570199	173.028407342271	37.892995377356	42.2253426896542	9.86040684707415	33.232560903825	20.2478485531872	50.6093845308661	300.707324883084	419.223051771527	646.181332836189	7.50669353775095	260.84786878498	2.73763198926027
127	ID=fig|208479.6.peg.186;Name=FIG00526416: hypothetical protein	98.1977175383481	46.6439341246724	88.9581077296424	9.47324884433901	34.6247810055164	16.0231611264955	15.1713864995723	16.873207127656	16.4480499725315	168.615240875738	220.643711458699	256.118706943745	3.75334676887548	119.371058596516	0
128	ID=fig|208479.6.peg.187;Name=D-alanyl-D-alanine carboxypeptidase (EC 3.4.16.4);Ontology_term=KEGG_ENZYME:3.4.16.4	169.614239384419	76.3264376585549	165.20791435505	25.2619969182374	64.1825208882744	23.4184662618011	18.0611744042527	33.7464142553119	27.8351614919764	216.704064085786	355.787984727151	375.491320902209	10.0089247170013	206.909834900628	10.9505279570411
129	ID=fig|208479.6.peg.188;Name=Cobalt-zinc-cadmium resistance protein	285.666087384285	161.133590612505	382.226594750441	74.2071159473222	207.748686033099	46.8369325236022	42.6243715940365	65.8055077978582	49.3441499175945	508.280599751772	592.060625747508	799.180035233656	15.0133870755019	421.777740374358	27.3763198926027
130	ID=fig|208479.6.peg.189;Name=hypothetical protein	1697.92780689035	179.508473752527	176.938653835882	112.100111324678	108.096877285515	59.1624410824449	47.6815004272272	82.6787149255142	163.215265112043	516.80266968773	415.545656580549	576.126981921598	17.5156182547522	601.276443300972	35.5892158603835
131	ID=fig|208479.6.peg.190;Name=hypothetical protein	0	0	1.95512324680533	0	1.68901370758617	0	1.44489395234022	0	2.53046922654331	1.21743856227969	1.83869759548915	1.12086961463346	1.25111558962516	0	0
132	ID=fig|208479.6.peg.191;Name=hypothetical protein	105.339369722955	24.0286933369525	6.84293136381865	138.940983050305	27.8687261751718	46.8369325236022	114.869069211047	53.9942628084991	183.45901892439	34.0882797438314	43.2093934939951	21.2965226780357	68.1857996345712	30.0638221650486	99.9235676079999
133	ID=fig|208479.6.peg.192;Name=hypothetical protein	183.897543753634	39.5766713785099	18.5736708446506	108.942361709899	66.7160414496536	57.9298902265606	182.056637994868	158.608146999966	254.312157267602	53.5672967403065	83.6607405947565	36.4282624755874	107.595940707764	22.1057515919475	136.881599463014
134	ID=fig|208479.6.peg.194;Name=Ser-type protease	17.8541304615178	22.61524078772	19.5512324680533	31.5774961477967	23.6461919062063	39.4416273882966	34.6774548561653	16.873207127656	27.8351614919764	14.6092627473563	16.5482783594024	14.571304990235	37.5334676887548	15.0319110825243	17.7946079301918
135	ID=fig|208479.6.peg.195;Name=hypothetical protein	0	1.4134525492325	0.977561623402664	0	1.68901370758617	0	0	0	3.79570383981496	0	1.83869759548915	0	2.50223117925032	2.6526901910337	2.73763198926027
136	ID=fig|208479.6.peg.199;Name=Transcriptional regulator%2C AcrR family	3.57082609230357	0	7.82049298722131	0	4.22253426896542	3.69765256765281	5.77957580936088	3.37464142553119	7.59140767962992	3.04359640569924	11.0321855729349	0	8.13225133256353	1.7684601273558	5.47526397852054
137	ID=fig|208479.6.peg.200;Name=Phosphoenolpyruvate synthase (EC 2.7.9.2);Ontology_term=KEGG_ENZYME:2.7.9.2	21.4249565538214	18.3748831400225	17.5961092212479	31.5774961477967	14.3566165144824	13.558059414727	36.1223488085055	16.873207127656	40.4875076246929	24.9574905267337	22.0643711458699	16.8130442195019	30.0267741510038	21.2215215282696	16.4257919355616
138	ID=fig|208479.6.peg.201;Name=hypothetical protein	14.2833043692143	8.48071529539498	13.6858627276373	22.1042473034577	13.5121096606893	9.86040684707415	16.6162804519125	6.74928285106238	22.7742230388898	9.13078921709771	19.3063247526361	13.4504353756015	11.885598101439	10.6107607641348	5.47526397852054
139	ID=fig|208479.6.peg.202;Name=hypothetical protein	3.57082609230357	1.4134525492325	0	0	3.37802741517233	0	2.88978790468044	0	2.53046922654331	1.21743856227969	0	1.12086961463346	1.25111558962516	3.5369202547116	0
140	ID=fig|208479.6.peg.203;Name=hypothetical protein	0	1.4134525492325	1.95512324680533	0	0	0	1.44489395234022	0	5.06093845308661	1.82615784341954	3.67739519097831	2.24173922926692	1.87667338443774	1.7684601273558	0
141	ID=fig|208479.6.peg.204;Name=hypothetical protein	10.7124782769107	2.826905098465	1.95512324680533	0	0	0	2.88978790468044	0	0	1.21743856227969	1.83869759548915	2.24173922926692	1.25111558962516	1.7684601273558	0
142	ID=fig|208479.6.peg.206;Name=hypothetical protein	7.14165218460714	4.24035764769749	1.95512324680533	3.15774961477967	1.68901370758617	0	1.44489395234022	0	2.53046922654331	5.47847353025862	7.35479038195662	2.24173922926692	0	0	0
143	ID=fig|208479.6.peg.207;Name=hypothetical protein	0	2.826905098465	0	0	0	0	0	0	2.53046922654331	1.82615784341954	0	2.24173922926692	0	0	2.73763198926027
144	ID=fig|208479.6.peg.208;Name=hypothetical protein	3.57082609230357	1.4134525492325	0	3.15774961477967	0	0	0	0	2.53046922654331	1.21743856227969	0	1.12086961463346	1.25111558962516	0	0
145	ID=fig|208479.6.peg.209;Name=hypothetical protein	0	0	1.95512324680533	0	0	0	1.44489395234022	0	2.53046922654331	1.21743856227969	0	1.12086961463346	1.25111558962516	0	2.73763198926027
146	ID=fig|208479.6.peg.210;Name=hypothetical protein	0	0.706726274616249	1.95512324680533	0	3.37802741517233	0	0	0	2.53046922654331	3.65231568683908	1.83869759548915	1.12086961463346	0	0	0
147	ID=fig|208479.6.peg.211;Name=DNA primase (EC 2.7.7.-);Ontology_term=KEGG_ENZYME:2.7.7.-	0	3.53363137308124	3.91024649361065	0	1.68901370758617	2.46510171176854	0	0	0	0	3.67739519097831	1.12086961463346	0	0	0
148	ID=fig|208479.6.peg.213;Name=Single-stranded DNA-binding protein	0	0	1.95512324680533	3.15774961477967	0.844506853793084	2.46510171176854	0	0	0	0	0	2.24173922926692	0	0	0
149	ID=fig|208479.6.peg.215;Name=RecD-like DNA helicase YrrC	0	0	3.91024649361065	3.15774961477967	1.68901370758617	0	4.33468185702066	3.37464142553119	2.53046922654331	7.30463137367817	5.51609278646746	0	2.50223117925032	1.7684601273558	0
150	ID=fig|208479.6.peg.216;Name=hypothetical protein	0	1.4134525492325	1.95512324680533	0	1.68901370758617	0	0	0	0	0	4.59674398872289	1.12086961463346	0	1.7684601273558	0
151	ID=fig|208479.6.peg.218;Name=hypothetical protein	3.57082609230357	1.4134525492325	0	3.15774961477967	0	0	0	1.6873207127656	2.53046922654331	1.21743856227969	0	3.36260884390038	0	0	2.73763198926027
152	ID=fig|208479.6.peg.219;Name=hypothetical protein	42.8499131076428	33.2161349069637	28.3492870786772	58.4183678734239	78.5391374027568	75.1856022089404	117.758857115728	116.425129180826	188.519957377476	26.1749290890134	25.7417663368482	29.7030447877867	29.4012163561912	60.1276443300971	71.1784317207671
153	ID=fig|208479.6.peg.220;Name=hypothetical protein	258.884891692009	78.4466164824036	68.4293136381865	216.305848612407	190.858548957237	255.138027168044	268.750275135281	318.903614712698	431.445003125634	54.1760160214464	70.7898574263324	100.317830509695	130.116021321017	168.887942162479	199.847135216
154	ID=fig|208479.6.peg.221;Name=hypothetical protein	87.4852392614374	24.0286933369525	6.84293136381865	34.7352457625764	27.8687261751718	39.4416273882966	57.0733111174386	28.6844521170151	92.3621267688307	15.826701309636	17.467627157147	15.6921746048684	33.1545631250667	39.7903528655055	57.4902717744657
155	ID=fig|208479.6.peg.223;Name=hypothetical protein	0	0	1.95512324680533	0	3.37802741517233	4.93020342353707	5.77957580936088	0	5.06093845308661	1.21743856227969	3.67739519097831	1.12086961463346	2.50223117925032	0	2.73763198926027
156	ID=fig|208479.6.peg.230;Name=hypothetical protein	10.7124782769107	1.4134525492325	1.95512324680533	0	0	0	1.44489395234022	0	2.53046922654331	0	0	2.24173922926692	1.25111558962516	1.7684601273558	0
157	ID=fig|208479.6.peg.234;Name=hypothetical protein	3.57082609230357	0	0	0	1.68901370758617	0	0	0	2.53046922654331	0	1.83869759548915	0	2.50223117925032	1.7684601273558	0
158	ID=fig|208479.6.peg.235;Name=hypothetical protein	28.5666087384285	19.788335689255	0	25.2619969182374	3.37802741517233	19.7208136941483	24.5631971897837	10.1239242765936	50.6093845308661	12.1743856227969	3.67739519097831	17.9339138341353	13.7622714858767	21.2215215282696	49.2773758066849
159	ID=fig|208479.6.peg.236;Name=Retron-type RNA-directed DNA polymerase (EC 2.7.7.49);Ontology_term=KEGG_ENZYME:2.7.7.49	3.57082609230357	1.4134525492325	3.91024649361065	3.15774961477967	3.37802741517233	3.69765256765281	5.05712883319077	0	2.53046922654331	1.82615784341954	7.35479038195662	2.24173922926692	5.63002015331321	7.07384050942319	2.73763198926027
160	ID=fig|208479.6.peg.237;Name=Integrase/recombinase%2C RitC	3.57082609230357	1.4134525492325	3.91024649361065	9.47324884433901	3.37802741517233	4.93020342353707	2.88978790468044	0	5.06093845308661	1.21743856227969	3.67739519097831	2.24173922926692	5.63002015331321	7.07384050942319	2.73763198926027
161	ID=fig|208479.6.peg.238;Name=Integrase/recombinase%2C RitB	3.57082609230357	1.4134525492325	1.95512324680533	0	3.37802741517233	0	0	3.37464142553119	2.53046922654331	2.43487712455939	1.83869759548915	1.12086961463346	3.75334676887548	3.5369202547116	5.47526397852054
162	ID=fig|208479.6.peg.239;Name=Integrase/recombinase%2C RitA	0	2.826905098465	3.91024649361065	3.15774961477967	3.37802741517233	4.93020342353707	1.44489395234022	3.37464142553119	2.53046922654331	0	0	0	1.25111558962516	1.7684601273558	8.21289596778082
163	ID=fig|208479.6.peg.241;Name=hypothetical protein	0	1.4134525492325	0	6.31549922955934	0	1.23255085588427	0	0	5.06093845308661	0	0	0	1.25111558962516	5.3053803820674	0
164	ID=fig|208479.6.peg.246;Name=hypothetical protein	1.78541304615178	0	1.95512324680533	0	0	0	0	0	0	0	5.51609278646746	2.24173922926692	0	1.7684601273558	0
